venda_id,data,loja_id,produto_id,vendedor_id,quantidade,preco_unitario,desconto_pct,valor_total,custo_total,margem
52910,2023-10-26,L006,P006,V005,8,10.9,0.0,87.2,30.4,56.8
52911,2023-10-26,L006,P001,V005,2,45.9,0.0,91.8,36.0,55.8
52912,2023-10-26,L007,P001,V002,2,45.9,0.0,91.8,36.0,55.8
52913,2023-10-26,L007,P005,V001,5,12.9,0.0,64.5,22.5,42.0
52914,2023-10-26,L007,P008,V002,2,3.9,0.0,7.8,2.4,5.4
52915,2023-10-26,L007,P008,V006,4,3.9,0.0,15.6,4.8,10.8
52916,2023-10-26,L007,P002,V004,2,42.9,0.0,85.8,34.0,51.8
52917,2023-10-26,L007,P006,V003,3,10.9,0.0,32.7,11.4,21.3
52918,2023-10-26,L007,P002,V005,2,42.9,0.0,85.8,34.0,51.8
52919,2023-10-26,L008,P008,V002,3,3.9,0.0,11.7,3.6,8.1
52920,2023-10-26,L008,P006,V003,2,10.9,0.0,21.8,7.6,14.2
52921,2023-10-26,L008,P007,V001,1,38.9,0.0,38.9,14.0,24.9
52922,2023-10-26,L008,P002,V006,4,42.9,0.0,171.6,68.0,103.6
52923,2023-10-26,L008,P001,V002,2,45.9,0.0,91.8,36.0,55.8
52924,2023-10-26,L008,P002,V003,3,42.9,0.0,128.7,51.0,77.7
52925,2023-10-26,L009,P002,V001,1,42.9,0.0,42.9,17.0,25.9
52926,2023-10-26,L009,P008,V003,3,3.9,0.0,11.7,3.6,8.1
52927,2023-10-26,L009,P007,V006,2,38.9,0.0,77.8,28.0,49.8
52928,2023-10-26,L009,P008,V004,1,3.9,0.0,3.9,1.2,2.7
52929,2023-10-26,L009,P007,V003,2,38.9,0.0,77.8,28.0,49.8
52930,2023-10-26,L009,P006,V006,1,10.9,0.0,10.9,3.8,7.1
52931,2023-10-26,L010,P005,V006,3,12.9,0.0,38.7,13.5,25.2
52932,2023-10-26,L010,P005,V006,4,12.9,0.0,51.6,18.0,33.6
52933,2023-10-26,L010,P008,V001,2,3.9,0.0,7.8,2.4,5.4
52934,2023-10-26,L010,P008,V002,4,3.9,0.0,15.6,4.8,10.8
52935,2023-10-26,L010,P002,V002,3,42.9,0.0,128.7,51.0,77.7
52936,2023-10-26,L010,P008,V001,3,3.9,0.0,11.7,3.6,8.1
52937,2023-10-26,L010,P006,V001,3,10.9,0.0,32.7,11.4,21.3
52938,2023-10-26,L010,P001,V005,1,45.9,0.0,45.9,18.0,27.9
52939,2023-10-26,L010,P005,V002,8,12.9,0.0,103.2,36.0,67.2
52940,2023-10-26,L011,P005,V004,1,12.9,0.0,12.9,4.5,8.4
52941,2023-10-26,L011,P005,V005,2,12.9,0.0,25.8,9.0,16.8
52942,2023-10-26,L011,P007,V002,1,38.9,0.0,38.9,14.0,24.9
52943,2023-10-26,L011,P007,V003,1,38.9,0.0,38.9,14.0,24.9
52944,2023-10-26,L012,P007,V005,4,38.9,0.0,155.6,56.0,99.6
52945,2023-10-26,L012,P008,V001,4,3.9,0.0,15.6,4.8,10.8
52946,2023-10-26,L012,P005,V005,2,12.9,0.0,25.8,9.0,16.8
52947,2023-10-27,L001,P001,V004,2,45.9,0.0,91.8,36.0,55.8
52948,2023-10-27,L001,P008,V001,3,3.9,0.0,11.7,3.6,8.1
52949,2023-10-27,L001,P007,V002,1,38.9,0.0,38.9,14.0,24.9
52950,2023-10-27,L001,P007,V006,5,38.9,0.0,194.5,70.0,124.5
52951,2023-10-27,L001,P002,V002,3,42.9,0.0,128.7,51.0,77.7
52952,2023-10-27,L001,P001,V003,1,45.9,0.0,45.9,18.0,27.9
52953,2023-10-27,L001,P002,V004,2,42.9,0.0,85.8,34.0,51.8
52954,2023-10-27,L001,P005,V005,2,12.9,0.0,25.8,9.0,16.8
52955,2023-10-27,L001,P005,V006,4,12.9,0.0,51.6,18.0,33.6
52956,2023-10-27,L001,P006,V006,3,10.9,0.0,32.7,11.4,21.3
52957,2023-10-27,L001,P006,V003,1,10.9,0.0,10.9,3.8,7.1
52958,2023-10-27,L001,P001,V004,3,45.9,0.0,137.7,54.0,83.7
52959,2023-10-27,L001,P002,V001,2,42.9,0.0,85.8,34.0,51.8
52960,2023-10-27,L001,P005,V001,2,12.9,0.0,25.8,9.0,16.8
52961,2023-10-27,L001,P001,V005,3,45.9,0.0,137.7,54.0,83.7
52962,2023-10-27,L001,P008,V005,2,3.9,0.0,7.8,2.4,5.4
52963,2023-10-27,L001,P008,V004,3,3.9,0.0,11.7,3.6,8.1
52964,2023-10-27,L001,P007,V002,1,38.9,0.0,38.9,14.0,24.9
52965,2023-10-27,L001,P005,V004,3,12.9,0.0,38.7,13.5,25.2
52966,2023-10-27,L001,P001,V005,1,45.9,0.0,45.9,18.0,27.9
52967,2023-10-27,L002,P007,V003,1,38.9,0.0,38.9,14.0,24.9
52968,2023-10-27,L002,P005,V002,5,12.9,0.0,64.5,22.5,42.0
52969,2023-10-27,L002,P005,V002,5,12.9,0.0,64.5,22.5,42.0
52970,2023-10-27,L002,P005,V006,3,12.9,0.0,38.7,13.5,25.2
52971,2023-10-27,L002,P008,V003,2,3.9,0.0,7.8,2.4,5.4
52972,2023-10-27,L002,P002,V003,1,42.9,0.0,42.9,17.0,25.9
52973,2023-10-27,L002,P002,V004,3,42.9,0.0,128.7,51.0,77.7
52974,2023-10-27,L002,P007,V001,4,38.9,0.0,155.6,56.0,99.6
52975,2023-10-27,L002,P001,V004,1,45.9,0.0,45.9,18.0,27.9
52976,2023-10-27,L002,P001,V005,1,45.9,0.0,45.9,18.0,27.9
52977,2023-10-27,L002,P002,V005,1,42.9,0.0,42.9,17.0,25.9
52978,2023-10-27,L002,P006,V005,5,10.9,0.0,54.5,19.0,35.5
52979,2023-10-27,L002,P006,V001,1,10.9,0.0,10.9,3.8,7.1
52980,2023-10-27,L003,P001,V003,3,45.9,0.0,137.7,54.0,83.7
52981,2023-10-27,L003,P008,V001,5,3.9,0.0,19.5,6.0,13.5
52982,2023-10-27,L003,P007,V003,4,38.9,0.0,155.6,56.0,99.6
52983,2023-10-27,L003,P002,V002,1,42.9,0.0,42.9,17.0,25.9
52984,2023-10-27,L003,P001,V006,2,45.9,0.0,91.8,36.0,55.8
52985,2023-10-27,L003,P006,V003,2,10.9,0.0,21.8,7.6,14.2
52986,2023-10-27,L003,P006,V003,4,10.9,0.0,43.6,15.2,28.4
52987,2023-10-27,L003,P001,V003,3,45.9,0.0,137.7,54.0,83.7
52988,2023-10-27,L003,P008,V004,2,3.9,0.0,7.8,2.4,5.4
52989,2023-10-27,L003,P007,V003,1,38.9,0.0,38.9,14.0,24.9
52990,2023-10-27,L003,P005,V004,1,12.9,0.0,12.9,4.5,8.4
52991,2023-10-27,L003,P001,V004,2,45.9,0.0,91.8,36.0,55.8
52992,2023-10-27,L003,P006,V006,2,10.9,0.0,21.8,7.6,14.2
52993,2023-10-27,L003,P008,V005,1,3.9,0.0,3.9,1.2,2.7
52994,2023-10-27,L003,P002,V002,3,42.9,0.0,128.7,51.0,77.7
52995,2023-10-27,L003,P001,V006,2,45.9,0.0,91.8,36.0,55.8
52996,2023-10-27,L003,P005,V003,2,12.9,0.0,25.8,9.0,16.8
52997,2023-10-27,L003,P006,V004,1,10.9,0.0,10.9,3.8,7.1
52998,2023-10-27,L003,P001,V001,1,45.9,0.0,45.9,18.0,27.9
52999,2023-10-27,L003,P001,V002,4,45.9,0.0,183.6,72.0,111.6
53000,2023-10-27,L003,P002,V003,3,42.9,0.0,128.7,51.0,77.7
53001,2023-10-27,L003,P001,V003,3,45.9,0.0,137.7,54.0,83.7
53002,2023-10-27,L004,P005,V004,2,12.9,0.0,25.8,9.0,16.8
53003,2023-10-27,L004,P005,V005,3,12.9,0.0,38.7,13.5,25.2
53004,2023-10-27,L004,P005,V001,1,12.9,0.0,12.9,4.5,8.4
53005,2023-10-27,L004,P002,V006,1,42.9,0.0,42.9,17.0,25.9
53006,2023-10-27,L004,P002,V004,6,42.9,0.0,257.4,102.0,155.4
53007,2023-10-27,L004,P007,V004,2,38.9,0.0,77.8,28.0,49.8
53008,2023-10-27,L004,P008,V001,2,3.9,0.0,7.8,2.4,5.4
53009,2023-10-27,L004,P006,V006,7,10.9,0.0,76.3,26.6,49.7
53010,2023-10-27,L004,P008,V005,2,3.9,0.0,7.8,2.4,5.4
53011,2023-10-27,L004,P002,V002,2,42.9,0.0,85.8,34.0,51.8
53012,2023-10-27,L004,P007,V003,3,38.9,0.0,116.7,42.0,74.7
53013,2023-10-27,L004,P007,V004,2,38.9,0.0,77.8,28.0,49.8
53014,2023-10-27,L004,P005,V002,1,12.9,0.0,12.9,4.5,8.4
53015,2023-10-27,L004,P006,V001,3,10.9,0.0,32.7,11.4,21.3
53016,2023-10-27,L004,P008,V003,6,3.9,0.0,23.4,7.2,16.2
53017,2023-10-27,L004,P006,V001,4,10.9,0.0,43.6,15.2,28.4
53018,2023-10-27,L004,P001,V004,2,45.9,0.0,91.8,36.0,55.8
53019,2023-10-27,L005,P008,V002,8,3.9,0.0,31.2,9.6,21.6
53020,2023-10-27,L005,P007,V003,1,38.9,0.0,38.9,14.0,24.9
53021,2023-10-27,L005,P002,V004,2,42.9,0.0,85.8,34.0,51.8
53022,2023-10-27,L005,P006,V003,1,10.9,0.0,10.9,3.8,7.1
53023,2023-10-27,L005,P001,V001,5,45.9,0.0,229.5,90.0,139.5
53024,2023-10-27,L005,P002,V006,1,42.9,0.0,42.9,17.0,25.9
53025,2023-10-27,L005,P002,V004,3,42.9,0.0,128.7,51.0,77.7
53026,2023-10-27,L005,P005,V004,2,12.9,0.0,25.8,9.0,16.8
53027,2023-10-27,L005,P002,V001,2,42.9,0.0,85.8,34.0,51.8
53028,2023-10-27,L005,P007,V005,4,38.9,0.0,155.6,56.0,99.6
53029,2023-10-27,L005,P006,V003,1,10.9,0.0,10.9,3.8,7.1
53030,2023-10-27,L005,P001,V004,2,45.9,0.0,91.8,36.0,55.8
53031,2023-10-27,L005,P002,V001,1,42.9,0.0,42.9,17.0,25.9
53032,2023-10-27,L005,P005,V002,1,12.9,0.0,12.9,4.5,8.4
53033,2023-10-27,L005,P008,V004,1,3.9,0.0,3.9,1.2,2.7
53034,2023-10-27,L005,P002,V006,1,42.9,0.0,42.9,17.0,25.9
53035,2023-10-27,L005,P007,V001,3,38.9,0.0,116.7,42.0,74.7
53036,2023-10-27,L005,P007,V003,3,38.9,0.0,116.7,42.0,74.7
53037,2023-10-27,L006,P005,V004,4,12.9,0.0,51.6,18.0,33.6
53038,2023-10-27,L006,P007,V003,1,38.9,0.0,38.9,14.0,24.9
53039,2023-10-27,L006,P005,V003,1,12.9,0.0,12.9,4.5,8.4
53040,2023-10-27,L006,P006,V006,3,10.9,0.0,32.7,11.4,21.3
53041,2023-10-27,L006,P001,V004,1,45.9,0.0,45.9,18.0,27.9
53042,2023-10-27,L006,P005,V002,3,12.9,0.0,38.7,13.5,25.2
53043,2023-10-27,L006,P006,V001,1,10.9,0.0,10.9,3.8,7.1
53044,2023-10-27,L006,P005,V002,2,12.9,0.0,25.8,9.0,16.8
53045,2023-10-27,L006,P002,V001,4,42.9,0.0,171.6,68.0,103.6
53046,2023-10-27,L006,P006,V005,2,10.9,0.0,21.8,7.6,14.2
53047,2023-10-27,L006,P007,V002,5,38.9,0.0,194.5,70.0,124.5
53048,2023-10-27,L007,P006,V002,4,10.9,0.0,43.6,15.2,28.4
53049,2023-10-27,L007,P001,V004,1,45.9,0.0,45.9,18.0,27.9
53050,2023-10-27,L007,P002,V002,2,42.9,0.0,85.8,34.0,51.8
53051,2023-10-27,L007,P008,V001,2,3.9,0.0,7.8,2.4,5.4
53052,2023-10-27,L007,P006,V001,3,10.9,0.0,32.7,11.4,21.3
53053,2023-10-27,L007,P005,V002,2,12.9,0.0,25.8,9.0,16.8
53054,2023-10-27,L007,P005,V002,5,12.9,0.0,64.5,22.5,42.0
53055,2023-10-27,L007,P001,V006,2,45.9,0.0,91.8,36.0,55.8
53056,2023-10-27,L007,P002,V004,1,42.9,0.0,42.9,17.0,25.9
53057,2023-10-27,L007,P002,V003,5,42.9,0.0,214.5,85.0,129.5
53058,2023-10-27,L007,P008,V005,1,3.9,0.0,3.9,1.2,2.7
53059,2023-10-27,L008,P006,V001,4,10.9,0.0,43.6,15.2,28.4
53060,2023-10-27,L008,P006,V001,3,10.9,0.0,32.7,11.4,21.3
53061,2023-10-27,L008,P008,V005,1,3.9,0.0,3.9,1.2,2.7
53062,2023-10-27,L008,P008,V003,1,3.9,0.0,3.9,1.2,2.7
53063,2023-10-27,L008,P001,V005,1,45.9,0.0,45.9,18.0,27.9
53064,2023-10-27,L008,P005,V006,2,12.9,0.0,25.8,9.0,16.8
53065,2023-10-27,L008,P001,V002,4,45.9,0.0,183.6,72.0,111.6
53066,2023-10-27,L008,P001,V001,1,45.9,0.0,45.9,18.0,27.9
53067,2023-10-27,L008,P002,V001,2,42.9,0.0,85.8,34.0,51.8
53068,2023-10-27,L008,P005,V003,1,12.9,0.0,12.9,4.5,8.4
53069,2023-10-27,L008,P002,V005,2,42.9,0.0,85.8,34.0,51.8
53070,2023-10-27,L008,P002,V001,5,42.9,0.0,214.5,85.0,129.5
53071,2023-10-27,L008,P006,V001,7,10.9,0.0,76.3,26.6,49.7
53072,2023-10-27,L008,P005,V002,1,12.9,0.0,12.9,4.5,8.4
53073,2023-10-27,L009,P007,V001,3,38.9,0.0,116.7,42.0,74.7
53074,2023-10-27,L009,P007,V002,1,38.9,0.0,38.9,14.0,24.9
53075,2023-10-27,L009,P001,V002,5,45.9,0.0,229.5,90.0,139.5
53076,2023-10-27,L009,P002,V002,4,42.9,0.0,171.6,68.0,103.6
53077,2023-10-27,L009,P006,V006,2,10.9,0.0,21.8,7.6,14.2
53078,2023-10-27,L009,P006,V005,5,10.9,0.0,54.5,19.0,35.5
53079,2023-10-27,L009,P006,V003,3,10.9,0.0,32.7,11.4,21.3
53080,2023-10-27,L009,P005,V002,3,12.9,0.0,38.7,13.5,25.2
53081,2023-10-27,L009,P007,V006,1,38.9,0.0,38.9,14.0,24.9
53082,2023-10-27,L010,P008,V001,4,3.9,0.0,15.6,4.8,10.8
53083,2023-10-27,L010,P002,V001,2,42.9,0.0,85.8,34.0,51.8
53084,2023-10-27,L010,P008,V005,1,3.9,0.0,3.9,1.2,2.7
53085,2023-10-27,L010,P008,V006,2,3.9,0.0,7.8,2.4,5.4
53086,2023-10-27,L010,P002,V002,1,42.9,0.0,42.9,17.0,25.9
53087,2023-10-27,L010,P008,V004,3,3.9,0.0,11.7,3.6,8.1
53088,2023-10-27,L010,P001,V004,1,45.9,0.0,45.9,18.0,27.9
53089,2023-10-27,L010,P001,V002,2,45.9,0.0,91.8,36.0,55.8
53090,2023-10-27,L010,P005,V003,1,12.9,0.0,12.9,4.5,8.4
53091,2023-10-27,L010,P007,V001,3,38.9,0.0,116.7,42.0,74.7
53092,2023-10-27,L010,P006,V001,3,10.9,0.0,32.7,11.4,21.3
53093,2023-10-27,L010,P007,V005,2,38.9,0.0,77.8,28.0,49.8
53094,2023-10-27,L010,P007,V002,2,38.9,0.0,77.8,28.0,49.8
53095,2023-10-27,L010,P001,V005,1,45.9,0.0,45.9,18.0,27.9
53096,2023-10-27,L011,P006,V003,3,10.9,0.0,32.7,11.4,21.3
53097,2023-10-27,L011,P001,V004,2,45.9,0.0,91.8,36.0,55.8
53098,2023-10-27,L011,P006,V001,1,10.9,0.0,10.9,3.8,7.1
53099,2023-10-27,L011,P001,V003,2,45.9,0.0,91.8,36.0,55.8
53100,2023-10-27,L011,P008,V001,1,3.9,0.0,3.9,1.2,2.7
53101,2023-10-27,L011,P001,V003,2,45.9,0.0,91.8,36.0,55.8
53102,2023-10-27,L011,P008,V006,4,3.9,0.0,15.6,4.8,10.8
53103,2023-10-27,L011,P002,V005,1,42.9,0.0,42.9,17.0,25.9
53104,2023-10-27,L011,P005,V006,1,12.9,0.0,12.9,4.5,8.4
53105,2023-10-27,L011,P002,V005,3,42.9,0.0,128.7,51.0,77.7
53106,2023-10-27,L011,P006,V005,4,10.9,0.0,43.6,15.2,28.4
53107,2023-10-27,L011,P001,V003,3,45.9,0.0,137.7,54.0,83.7
53108,2023-10-27,L012,P001,V002,2,45.9,0.0,91.8,36.0,55.8
53109,2023-10-27,L012,P002,V006,1,42.9,0.0,42.9,17.0,25.9
53110,2023-10-27,L012,P008,V004,1,3.9,0.0,3.9,1.2,2.7
53111,2023-10-27,L012,P001,V003,3,45.9,0.0,137.7,54.0,83.7
53112,2023-10-27,L012,P002,V005,1,42.9,0.0,42.9,17.0,25.9
53113,2023-10-27,L012,P001,V004,3,45.9,0.0,137.7,54.0,83.7
53114,2023-10-27,L012,P007,V005,2,38.9,0.0,77.8,28.0,49.8
53115,2023-10-27,L012,P002,V001,1,42.9,0.0,42.9,17.0,25.9
53116,2023-10-28,L001,P002,V002,4,42.9,0.0,171.6,68.0,103.6
53117,2023-10-28,L001,P002,V001,3,42.9,0.0,128.7,51.0,77.7
53118,2023-10-28,L001,P001,V001,3,45.9,0.0,137.7,54.0,83.7
53119,2023-10-28,L001,P007,V002,1,38.9,0.0,38.9,14.0,24.9
53120,2023-10-28,L001,P007,V004,3,38.9,0.0,116.7,42.0,74.7
53121,2023-10-28,L001,P007,V005,4,38.9,0.0,155.6,56.0,99.6
53122,2023-10-28,L001,P001,V002,1,45.9,0.0,45.9,18.0,27.9
53123,2023-10-28,L001,P008,V005,1,3.9,0.0,3.9,1.2,2.7
53124,2023-10-28,L001,P005,V004,1,12.9,0.0,12.9,4.5,8.4
53125,2023-10-28,L001,P005,V006,1,12.9,0.0,12.9,4.5,8.4
53126,2023-10-28,L001,P006,V002,6,10.9,0.0,65.4,22.8,42.6
53127,2023-10-28,L001,P005,V005,2,12.9,0.0,25.8,9.0,16.8
53128,2023-10-28,L001,P006,V002,1,10.9,0.0,10.9,3.8,7.1
53129,2023-10-28,L001,P007,V002,2,38.9,0.0,77.8,28.0,49.8
53130,2023-10-28,L001,P008,V001,1,3.9,0.0,3.9,1.2,2.7
53131,2023-10-28,L001,P002,V006,1,42.9,0.0,42.9,17.0,25.9
53132,2023-10-28,L001,P002,V004,3,42.9,0.0,128.7,51.0,77.7
53133,2023-10-28,L001,P007,V005,1,38.9,0.0,38.9,14.0,24.9
53134,2023-10-28,L002,P002,V005,4,42.9,0.0,171.6,68.0,103.6
53135,2023-10-28,L002,P006,V006,3,10.9,0.0,32.7,11.4,21.3
53136,2023-10-28,L002,P005,V004,4,12.9,0.0,51.6,18.0,33.6
53137,2023-10-28,L002,P007,V005,3,38.9,0.0,116.7,42.0,74.7
53138,2023-10-28,L002,P007,V004,1,38.9,0.0,38.9,14.0,24.9
53139,2023-10-28,L002,P005,V004,1,12.9,0.0,12.9,4.5,8.4
53140,2023-10-28,L002,P008,V001,5,3.9,0.0,19.5,6.0,13.5
53141,2023-10-28,L002,P008,V003,4,3.9,0.0,15.6,4.8,10.8
53142,2023-10-28,L002,P008,V005,2,3.9,0.0,7.8,2.4,5.4
53143,2023-10-28,L002,P005,V005,3,12.9,0.0,38.7,13.5,25.2
53144,2023-10-28,L002,P006,V003,2,10.9,0.0,21.8,7.6,14.2
53145,2023-10-28,L002,P006,V005,1,10.9,0.0,10.9,3.8,7.1
53146,2023-10-28,L002,P008,V002,3,3.9,0.0,11.7,3.6,8.1
53147,2023-10-28,L002,P002,V004,1,42.9,0.0,42.9,17.0,25.9
53148,2023-10-28,L002,P006,V001,5,10.9,0.0,54.5,19.0,35.5
53149,2023-10-28,L002,P001,V004,5,45.9,0.0,229.5,90.0,139.5
53150,2023-10-28,L002,P007,V003,1,38.9,0.0,38.9,14.0,24.9
53151,2023-10-28,L003,P002,V003,1,42.9,0.0,42.9,17.0,25.9
53152,2023-10-28,L003,P002,V002,1,42.9,0.0,42.9,17.0,25.9
53153,2023-10-28,L003,P006,V005,4,10.9,0.0,43.6,15.2,28.4
53154,2023-10-28,L003,P008,V001,2,3.9,0.0,7.8,2.4,5.4
53155,2023-10-28,L003,P005,V005,2,12.9,0.0,25.8,9.0,16.8
53156,2023-10-28,L003,P007,V001,1,38.9,0.0,38.9,14.0,24.9
53157,2023-10-28,L003,P006,V006,1,10.9,0.0,10.9,3.8,7.1
53158,2023-10-28,L003,P002,V005,3,42.9,0.0,128.7,51.0,77.7
53159,2023-10-28,L003,P008,V002,1,3.9,0.0,3.9,1.2,2.7
53160,2023-10-28,L003,P001,V006,1,45.9,0.0,45.9,18.0,27.9
53161,2023-10-28,L003,P002,V002,1,42.9,0.0,42.9,17.0,25.9
53162,2023-10-28,L003,P007,V004,6,38.9,0.0,233.4,84.0,149.4
53163,2023-10-28,L003,P007,V002,3,38.9,0.0,116.7,42.0,74.7
53164,2023-10-28,L003,P005,V001,2,12.9,0.0,25.8,9.0,16.8
53165,2023-10-28,L004,P002,V001,3,42.9,0.0,128.7,51.0,77.7
53166,2023-10-28,L004,P008,V003,3,3.9,0.0,11.7,3.6,8.1
53167,2023-10-28,L004,P008,V006,1,3.9,0.0,3.9,1.2,2.7
53168,2023-10-28,L004,P002,V003,2,42.9,0.0,85.8,34.0,51.8
53169,2023-10-28,L004,P006,V002,2,10.9,0.0,21.8,7.6,14.2
53170,2023-10-28,L004,P005,V003,1,12.9,0.0,12.9,4.5,8.4
53171,2023-10-28,L004,P002,V001,5,42.9,0.0,214.5,85.0,129.5
53172,2023-10-28,L004,P002,V001,3,42.9,0.0,128.7,51.0,77.7
53173,2023-10-28,L004,P008,V004,2,3.9,0.0,7.8,2.4,5.4
53174,2023-10-28,L004,P008,V005,1,3.9,0.0,3.9,1.2,2.7
53175,2023-10-28,L004,P001,V005,1,45.9,0.0,45.9,18.0,27.9
53176,2023-10-28,L004,P001,V004,4,45.9,0.0,183.6,72.0,111.6
53177,2023-10-28,L004,P007,V002,2,38.9,0.0,77.8,28.0,49.8
53178,2023-10-28,L004,P007,V006,1,38.9,0.0,38.9,14.0,24.9
53179,2023-10-28,L004,P006,V005,3,10.9,0.0,32.7,11.4,21.3
53180,2023-10-28,L004,P008,V001,1,3.9,0.0,3.9,1.2,2.7
53181,2023-10-28,L004,P006,V006,2,10.9,0.0,21.8,7.6,14.2
53182,2023-10-28,L005,P008,V005,2,3.9,0.0,7.8,2.4,5.4
53183,2023-10-28,L005,P008,V002,2,3.9,0.0,7.8,2.4,5.4
53184,2023-10-28,L005,P007,V004,1,38.9,0.0,38.9,14.0,24.9
53185,2023-10-28,L005,P001,V001,1,45.9,0.0,45.9,18.0,27.9
53186,2023-10-28,L005,P008,V004,1,3.9,0.0,3.9,1.2,2.7
53187,2023-10-28,L005,P006,V002,3,10.9,0.0,32.7,11.4,21.3
53188,2023-10-28,L005,P005,V005,4,12.9,0.0,51.6,18.0,33.6
53189,2023-10-28,L005,P007,V004,2,38.9,0.0,77.8,28.0,49.8
53190,2023-10-28,L005,P002,V001,4,42.9,0.0,171.6,68.0,103.6
53191,2023-10-28,L005,P005,V005,3,12.9,0.0,38.7,13.5,25.2
53192,2023-10-28,L005,P002,V004,4,42.9,0.0,171.6,68.0,103.6
53193,2023-10-28,L005,P001,V006,3,45.9,0.0,137.7,54.0,83.7
53194,2023-10-28,L005,P005,V002,1,12.9,0.0,12.9,4.5,8.4
53195,2023-10-28,L005,P005,V001,2,12.9,0.0,25.8,9.0,16.8
53196,2023-10-28,L005,P007,V003,3,38.9,0.0,116.7,42.0,74.7
53197,2023-10-28,L005,P008,V005,4,3.9,0.0,15.6,4.8,10.8
53198,2023-10-28,L005,P006,V006,3,10.9,0.0,32.7,11.4,21.3
53199,2023-10-28,L005,P006,V003,2,10.9,0.0,21.8,7.6,14.2
53200,2023-10-28,L005,P006,V006,2,10.9,0.0,21.8,7.6,14.2
53201,2023-10-28,L005,P008,V005,2,3.9,0.0,7.8,2.4,5.4
53202,2023-10-28,L005,P002,V004,2,42.9,0.0,85.8,34.0,51.8
53203,2023-10-28,L006,P002,V002,1,42.9,0.0,42.9,17.0,25.9
53204,2023-10-28,L006,P002,V001,3,42.9,0.0,128.7,51.0,77.7
53205,2023-10-28,L006,P007,V006,3,38.9,0.0,116.7,42.0,74.7
53206,2023-10-28,L006,P008,V002,4,3.9,0.0,15.6,4.8,10.8
53207,2023-10-28,L006,P002,V002,3,42.9,0.0,128.7,51.0,77.7
53208,2023-10-28,L006,P007,V002,3,38.9,0.0,116.7,42.0,74.7
53209,2023-10-28,L006,P008,V003,4,3.9,0.0,15.6,4.8,10.8
53210,2023-10-28,L006,P006,V004,1,10.9,0.0,10.9,3.8,7.1
53211,2023-10-28,L006,P001,V005,6,45.9,0.0,275.4,108.0,167.4
53212,2023-10-28,L006,P008,V002,3,3.9,0.0,11.7,3.6,8.1
53213,2023-10-28,L006,P006,V002,4,10.9,0.0,43.6,15.2,28.4
53214,2023-10-28,L006,P002,V005,2,42.9,0.0,85.8,34.0,51.8
53215,2023-10-28,L006,P002,V001,1,42.9,0.0,42.9,17.0,25.9
53216,2023-10-28,L006,P008,V001,1,3.9,0.0,3.9,1.2,2.7
53217,2023-10-28,L007,P005,V003,4,12.9,0.0,51.6,18.0,33.6
53218,2023-10-28,L007,P008,V001,3,3.9,0.0,11.7,3.6,8.1
53219,2023-10-28,L007,P006,V004,4,10.9,0.0,43.6,15.2,28.4
53220,2023-10-28,L007,P005,V006,1,12.9,0.0,12.9,4.5,8.4
53221,2023-10-28,L007,P002,V001,2,42.9,0.0,85.8,34.0,51.8
53222,2023-10-28,L007,P001,V006,2,45.9,0.0,91.8,36.0,55.8
53223,2023-10-28,L007,P007,V004,3,38.9,0.0,116.7,42.0,74.7
53224,2023-10-28,L007,P001,V002,5,45.9,0.0,229.5,90.0,139.5
53225,2023-10-28,L007,P008,V002,3,3.9,0.0,11.7,3.6,8.1
53226,2023-10-28,L007,P001,V003,4,45.9,0.0,183.6,72.0,111.6
53227,2023-10-28,L007,P005,V006,3,12.9,0.0,38.7,13.5,25.2
53228,2023-10-28,L007,P006,V003,4,10.9,0.0,43.6,15.2,28.4
53229,2023-10-28,L007,P005,V003,3,12.9,0.0,38.7,13.5,25.2
53230,2023-10-28,L007,P007,V005,1,38.9,0.0,38.9,14.0,24.9
53231,2023-10-28,L007,P007,V006,3,38.9,0.0,116.7,42.0,74.7
53232,2023-10-28,L007,P006,V005,4,10.9,0.0,43.6,15.2,28.4
53233,2023-10-28,L008,P001,V006,3,45.9,0.0,137.7,54.0,83.7
53234,2023-10-28,L008,P006,V003,3,10.9,0.0,32.7,11.4,21.3
53235,2023-10-28,L008,P002,V002,1,42.9,0.0,42.9,17.0,25.9
53236,2023-10-28,L008,P006,V002,2,10.9,0.0,21.8,7.6,14.2
53237,2023-10-28,L008,P001,V003,1,45.9,0.0,45.9,18.0,27.9
53238,2023-10-28,L008,P002,V005,2,42.9,0.0,85.8,34.0,51.8
53239,2023-10-28,L008,P008,V001,1,3.9,0.0,3.9,1.2,2.7
53240,2023-10-28,L008,P005,V001,2,12.9,0.0,25.8,9.0,16.8
53241,2023-10-28,L008,P002,V001,1,42.9,0.0,42.9,17.0,25.9
53242,2023-10-28,L008,P005,V003,4,12.9,0.0,51.6,18.0,33.6
53243,2023-10-28,L008,P005,V004,3,12.9,0.0,38.7,13.5,25.2
53244,2023-10-28,L008,P006,V003,3,10.9,0.0,32.7,11.4,21.3
53245,2023-10-28,L008,P005,V006,1,12.9,0.0,12.9,4.5,8.4
53246,2023-10-28,L008,P005,V004,1,12.9,0.0,12.9,4.5,8.4
53247,2023-10-28,L008,P008,V004,3,3.9,0.0,11.7,3.6,8.1
53248,2023-10-28,L008,P002,V001,1,42.9,0.0,42.9,17.0,25.9
53249,2023-10-28,L008,P001,V005,2,45.9,0.0,91.8,36.0,55.8
